filename,chroma_stft,zero_crossing_rate,spectral_centroid,spectral_rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00010.wav,0.4730699062347412,0.03190746145108275,1305.9152778760824,2502.880972665313,-234.75990295410156,179.66758728027344,-18.395999908447266,13.726462364196777,6.297236919403076,-12.941804885864258,2.4104862213134766,-9.650064468383789,-1.712628960609436,3.5813212394714355,-4.97560977935791,-0.8239837884902954,-1.9797954559326172,0.6422170996665955,0.8126125335693359,-3.7592034339904785,0.4819764494895935,-1.3785291910171509,-2.7981302738189697,-0.0968860611319542,blues
blues.00011.wav,0.3752192258834839,0.0227902346771075,1239.6144364946497,2577.7475733214906,-334.4576721191406,154.03941345214844,6.3472161293029785,29.534950256347656,17.684968948364258,4.714060306549072,13.913684844970703,-0.9137279391288757,4.441811561584473,6.024513244628906,1.5755929946899414,5.819375038146973,-2.9276556968688965,-3.457033634185791,-1.3216283321380615,-6.596682071685791,-3.425358772277832,-1.7940113544464111,-1.8555117845535278,-1.7894612550735474,blues
blues.00012.wav,0.5270651578903198,0.03517890806264501,1296.1901926991713,2599.713772023637,-263.40374755859375,176.1497802734375,-22.450084686279297,36.9138069152832,33.2281379699707,-0.24509871006011963,9.783722877502441,2.418618679046631,1.6550861597061157,-11.005655288696289,-10.006307601928711,7.575129508972168,-1.9305508136749268,-3.2843496799468994,0.8363568782806396,-0.8008582592010498,1.2328654527664185,-6.654749870300293,-8.899955749511719,-8.028696060180664,blues
blues.00013.wav,0.2889637053012848,0.02632036083720031,1268.6315098464145,2578.3054714689674,-262.1484069824219,160.6343231201172,-3.439056634902954,44.10523223876953,20.3377628326416,7.831789493560791,13.334922790527344,-3.639723300933838,9.262801170349121,-10.385187149047852,-11.93458080291748,9.444146156311035,-4.800910472869873,-3.9474687576293945,-1.8644713163375854,-0.5710263252258301,7.377995491027832,-2.813509702682495,-1.5286439657211304,-1.3252975940704346,blues
blues.00014.wav,0.3854895830154419,0.022963946490719256,1103.005439882031,2140.763440762761,-341.1075744628906,131.22181701660156,13.289514541625977,30.69021224975586,30.80058479309082,13.17342758178711,11.577558517456055,3.608071804046631,1.4093495607376099,-5.6702351570129395,-2.781020164489746,12.098838806152344,7.2952494621276855,0.45461928844451904,2.8568661212921143,5.538283824920654,5.417870044708252,-0.3995804488658905,-0.04027180373668671,0.7730666399002075,blues
blues.00015.wav,0.4283462464809418,0.03250978828306265,1357.356172002667,2773.220095888921,-284.4698791503906,149.61911010742188,-5.481655120849609,28.146984100341797,23.618026733398438,5.06486701965332,11.267105102539062,4.37038516998291,5.289339065551758,-10.027804374694824,-9.214598655700684,11.396308898925781,3.3109819889068604,-2.53707218170166,-0.46152934432029724,-0.0439569465816021,1.8202167749404907,-5.468186378479004,-5.334595680236816,-4.974571704864502,blues
blues.00016.wav,0.2905809283256531,0.03137499697892498,1393.279864690202,2864.757026265226,-288.5567932128906,161.77684020996094,-14.529664993286133,35.8895149230957,15.304343223571777,5.950294017791748,15.823738098144531,-4.885735511779785,5.356731414794922,-8.472389221191406,-5.978303909301758,15.72634220123291,1.6193463802337646,1.209495186805725,0.8136002421379089,0.04059196636080742,7.7656378746032715,-2.9720585346221924,-3.819976329803467,-3.1572928428649902,blues
blues.00017.wav,0.37483862042427063,0.02445824572215777,1026.360826138902,1997.600114649797,-293.8416442871094,168.73390197753906,0.5997294783592224,32.045623779296875,42.40325927734375,12.478913307189941,6.999228000640869,2.7458243370056152,2.5013225078582764,-8.829039573669434,-10.699309349060059,7.497476100921631,6.274956703186035,-2.880826473236084,-1.0453978776931763,3.626169204711914,3.017852783203125,-3.9367568492889404,-4.585596084594727,-2.7926039695739746,blues
blues.00018.wav,0.2989519536495209,0.0290729378141918,1446.9352954831938,3238.332287286108,-296.80267333984375,138.60719299316406,-0.9168202877044678,44.20082473754883,17.033977508544922,8.692401885986328,18.17125701904297,-2.4322447776794434,6.677158832550049,-8.52938175201416,-9.05683708190918,10.5404052734375,-2.111794948577881,-0.2492673248052597,1.0832929611206055,-0.30255624651908875,7.748326301574707,-0.0415775440633297,1.0791347026824951,2.247638463973999,blues
blues.00019.wav,0.24121230840682983,0.029814611731438515,1139.0362966956063,2087.205218604988,-289.15631103515625,171.71385192871094,-4.710569381713867,30.07240867614746,27.49884605407715,2.928764581680298,6.647486686706543,-0.3755546510219574,-0.33079561591148376,-11.740236282348633,-7.490453243255615,9.142416954040527,-0.19999894499778748,-1.1968225240707397,2.339855432510376,0.8826647400856018,3.9341156482696533,-2.0639901161193848,-5.201869964599609,-4.517777442932129,blues
blues.00020.wav,0.34880331158638,0.02712849840487239,1344.997110987601,2871.4268235208815,-285.6099548339844,163.04644775390625,-5.0366387367248535,40.94755172729492,12.952105522155762,5.8784894943237305,13.98076057434082,-6.710935115814209,8.110883712768555,-8.037363052368164,-8.193781852722168,11.805051803588867,-2.3001863956451416,0.3099537193775177,-0.6606426239013672,-1.6755772829055786,5.448873519897461,-7.6302995681762695,-6.182247161865234,-2.7544684410095215,blues
blues.00021.wav,0.34601619839668274,0.024348731752706885,978.7463332045953,1696.509978610789,-311.4332275390625,165.96878051757812,10.254353523254395,36.971134185791016,28.137060165405273,13.123189926147461,16.646814346313477,3.5129263401031494,3.870821952819824,-10.204665184020996,-6.9871392250061035,14.19658088684082,3.4561269283294678,-2.6005825996398926,1.2848522663116455,2.400005340576172,4.575990200042725,-2.022022008895874,-2.391129970550537,-2.3444716930389404,blues
blues.00022.wav,0.4277389645576477,0.029752302059164733,1082.8255702888982,2013.6958925464037,-280.7857666015625,164.88697814941406,3.726137399673462,32.92037582397461,28.78357696533203,5.921984672546387,10.827596664428711,4.666851997375488,3.383183240890503,-9.480185508728027,-5.697711944580078,14.870147705078125,4.585709095001221,-3.199950933456421,2.240833044052124,3.361647605895996,4.333466053009033,0.17592348158359528,-0.9869461059570312,-2.8547115325927734,blues
blues.00023.wav,0.2935500144958496,0.02662209070475638,1142.391510477018,2359.867529636746,-281.9165344238281,180.34976196289062,-17.829593658447266,36.48004913330078,39.47001266479492,0.8996070623397827,9.907076835632324,2.465162515640259,-2.0171523094177246,-3.8548078536987305,-7.347902297973633,-1.3268815279006958,-3.357168436050415,-7.400537014007568,-10.727330207824707,-5.434652805328369,5.20280647277832,2.045780658721924,0.22533221542835236,-1.2604950666427612,blues
blues.00024.wav,0.4421680271625519,0.02408174424787316,1038.8047324182803,2108.247138286688,-324.4988708496094,166.39308166503906,-7.751144886016846,39.37833786010742,50.15537643432617,5.229343891143799,9.024066925048828,7.500980377197266,-1.0468751192092896,0.10721436142921448,-3.306899309158325,-1.145263433456421,2.037144422531128,0.1935853213071823,-1.3452390432357788,-0.6319113969802856,2.5869381427764893,2.868661880493164,-1.6062906980514526,-7.823481559753418,blues
blues.00025.wav,0.4293631613254547,0.02623614837103635,1049.364607391358,2082.350672038138,-289.9403381347656,151.62533569335938,6.367513179779053,33.93360137939453,49.34901809692383,8.633857727050781,3.0140671730041504,6.690611839294434,0.7241652607917786,1.3254724740982056,0.04327866807579994,-1.79335618019104,-1.498779535293579,-2.9875283241271973,-3.639636993408203,-0.043320659548044205,5.665178298950195,5.126977920532227,-0.4453171193599701,-2.911498546600342,blues
blues.00026.wav,0.49731510877609253,0.026440448569218872,1117.259710700576,2252.601202236804,-320.387939453125,130.3892822265625,12.331342697143555,30.531455993652344,39.859737396240234,9.664703369140625,6.757584571838379,7.576746463775635,2.4485223293304443,1.5085020065307617,-0.9679731130599976,2.2276647090911865,3.3608319759368896,-2.6868929862976074,-1.2591809034347534,2.406475067138672,1.4249637126922607,3.281285524368286,2.4815618991851807,-3.7210984230041504,blues
blues.00027.wav,0.5313331484794617,0.0367800778228925,1308.066178044509,2646.369045461137,-281.5367126464844,179.83071899414062,-28.836055755615234,37.86652755737305,44.12950134277344,-4.771904945373535,6.145835876464844,1.9405114650726318,-0.7742837071418762,0.7166465520858765,-10.039318084716797,-6.752480983734131,-3.381734848022461,-4.238763809204102,-1.6094335317611694,0.20771315693855286,0.2838917076587677,-1.0560455322265625,1.3186050653457642,-3.320732831954956,blues
blues.00028.wav,0.3496383726596832,0.02432871713070379,1057.398076337902,2149.564908552059,-298.5823974609375,171.6023406982422,-9.277392387390137,24.358449935913086,43.85567092895508,11.986393928527832,8.688728332519531,4.134525299072266,0.6795731782913208,-3.1759896278381348,-8.059231758117676,-2.0296530723571777,-2.6997110843658447,-3.6156747341156006,-0.2674481272697449,-2.7350199222564697,-0.4255460798740387,1.7963982820510864,-4.61486291885376,-10.068978309631348,blues
blues.00029.wav,0.38385728001594543,0.028125830795630316,1527.5265063241443,3325.8140475456785,-279.2115173339844,145.93344116210938,-0.20609571039676666,45.61629867553711,-1.6964740753173828,13.05119514465332,23.143089294433594,-14.822019577026367,12.090557098388672,-3.77164626121521,-12.588788986206055,4.201488971710205,-17.066862106323242,-8.432920455932617,0.20620258152484894,-3.3025784492492676,3.1203739643096924,-4.6198272705078125,-5.23706579208374,-6.452538967132568,blues
blues.00030.wav,0.31299489736557007,0.020784996133023974,1250.9144792575803,2618.082776700261,-253.49139404296875,165.95518493652344,5.898889541625977,51.20783233642578,1.6148384809494019,10.303285598754883,18.66376304626465,-18.500919342041016,13.875235557556152,-1.404811978340149,-15.703989028930664,4.745760917663574,-12.107986450195312,-7.222461223602295,-6.183200836181641,-12.774402618408203,0.0971032977104187,-6.423979759216309,-10.054713249206543,-9.696642875671387,blues
blues.00031.wav,0.2740095555782318,0.022648244151198763,1227.4494074460945,2517.1115388449825,-269.099609375,161.99864196777344,-1.5426453351974487,50.567893981933594,3.464501142501831,12.443397521972656,20.748144149780273,-18.098901748657227,9.556723594665527,-5.821762561798096,-17.597625732421875,-2.50132417678833,-20.645841598510742,-12.753437995910645,-7.390918731689453,-7.613122463226318,1.6130852699279785,-4.604317665100098,-2.798497200012207,-7.636348724365234,blues
blues.00032.wav,0.44255712628364563,0.020705315279389017,1202.2204481501112,2443.460656540023,-325.1269836425781,146.79986572265625,10.286705017089844,40.180458068847656,5.149204730987549,14.708158493041992,24.43108558654785,-9.215744018554688,8.987811088562012,2.909374475479126,-6.308854103088379,3.269864320755005,-10.600522994995117,-5.522066116333008,-3.879415988922119,-7.378714561462402,2.3226876258850098,-5.685656547546387,-10.453714370727539,-6.9611687660217285,blues
blues.00033.wav,0.41363325715065,0.022425439868522815,1293.7613866048907,2799.5578845526393,-280.635009765625,152.71958923339844,13.750532150268555,57.972694396972656,-0.24610960483551025,10.896244049072266,23.800880432128906,-16.79876708984375,10.0514554977417,-3.227301836013794,-15.112675666809082,-0.48185694217681885,-20.499103546142578,-11.960223197937012,-6.571880340576172,-11.252220153808594,-1.5143895149230957,-9.370899200439453,-10.5061616897583,-9.030380249023438,blues
blues.00034.wav,0.35179653763771057,0.024281890467904098,1417.1578080929312,3182.2843405597446,-264.71051025390625,154.62757873535156,-4.106393337249756,47.8448371887207,-3.6444904804229736,11.350395202636719,26.344783782958984,-14.59628963470459,13.100460052490234,-4.214793682098389,-16.78033447265625,5.261467456817627,-14.06383228302002,-11.028742790222168,-6.147140026092529,-10.496078491210938,0.039689939469099045,-1.6439234018325806,-3.1581780910491943,-8.948680877685547,blues
blues.00035.wav,0.2775413990020752,0.023912941681167827,1393.342094131995,3050.761934001595,-225.31015014648438,177.06410217285156,-7.200850009918213,46.98003387451172,-9.805112838745117,8.10791015625,21.969051361083984,-21.299278259277344,13.632152557373047,-0.23097878694534302,-12.672059059143066,2.728792905807495,-14.862013816833496,-4.702216625213623,-5.957248210906982,-11.596056938171387,-3.1571767330169678,-11.598087310791016,-5.837403297424316,-3.6357603073120117,blues
blues.00036.wav,0.33524078130722046,0.019233674110595515,1151.404758593975,2251.7102305684457,-244.5118865966797,160.67657470703125,3.4889073371887207,44.514488220214844,-0.5849558115005493,9.820889472961426,20.500577926635742,-17.82012367248535,6.751439571380615,-5.53833532333374,-20.067699432373047,-5.873505115509033,-18.900205612182617,-12.614510536193848,-9.296957015991211,-11.267035484313965,-3.0573160648345947,-8.692723274230957,-9.198457717895508,-10.432110786437988,blues
blues.00037.wav,0.36792799830436707,0.024827194508894045,1118.3085981685902,2145.0850696962007,-359.28668212890625,132.06619262695312,13.660467147827148,35.269508361816406,10.082635879516602,12.459087371826172,20.79107093811035,-3.9313838481903076,8.283981323242188,2.547642230987549,-8.01375675201416,1.3635510206222534,-8.751834869384766,-8.878161430358887,-4.882550239562988,-8.816924095153809,-5.328804969787598,-6.60825252532959,-5.67092752456665,-4.796227931976318,blues
blues.00038.wav,0.23194988071918488,0.023638779123163187,1395.027699857601,3049.5212351363107,-240.47061157226562,161.12135314941406,0.21355988085269928,51.54753875732422,-2.9677798748016357,12.951188087463379,21.513498306274414,-21.82925796508789,10.577380180358887,-0.544878363609314,-7.644927024841309,3.507016181945801,-19.15850067138672,-6.812851428985596,-6.174782752990723,-12.31126880645752,-3.0532939434051514,-10.864672660827637,-7.805971622467041,-9.796289443969727,blues
blues.00039.wav,0.4304896891117096,0.01838777310518175,1039.4046783621332,1974.1600656177495,-328.60845947265625,137.22923278808594,26.160850524902344,28.096233367919922,5.117400646209717,13.00573444366455,19.271759033203125,-4.436562538146973,1.9710899591445923,-4.8306965827941895,-12.325098991394043,-5.962125301361084,-12.55102252960205,-8.903755187988281,-8.042863845825195,-11.906035423278809,-6.851048946380615,-8.814657211303711,-10.323451042175293,-8.010668754577637,blues
blues.00040.wav,0.4626222252845764,0.051677754011987626,2176.930730541818,4944.418129622245,-192.3826904296875,178.25856018066406,-66.05673217773438,87.9538345336914,12.098259925842285,3.021711587905884,32.908546447753906,-12.741142272949219,17.292795181274414,-3.7885398864746094,-4.746511459350586,7.987616539001465,-17.246450424194336,1.7149219512939453,-1.419532299041748,-2.013852834701538,0.3485657870769501,-13.484783172607422,4.975038528442383,0.34632691740989685,blues
blues.00041.wav,0.4602806866168976,0.05469052107501934,2291.2606006510946,5246.707330336427,-185.95928955078125,174.26747131347656,-63.45552444458008,77.6034164428711,0.5045830607414246,8.295134544372559,32.906776428222656,-10.049996376037598,27.8648681640625,-3.836549758911133,-6.094974040985107,8.465012550354004,-15.427995681762695,6.956324100494385,2.0302557945251465,0.22953075170516968,-1.1764068603515625,-12.580520629882812,9.616486549377441,-0.19574253261089325,blues
blues.00042.wav,0.571648120880127,0.051432669301044086,2175.443873070801,4984.919869761456,-226.5934295654297,148.00160217285156,-61.665470123291016,82.39765930175781,23.50086784362793,15.586775779724121,38.95689392089844,-5.011440753936768,25.139162063598633,7.494126796722412,-3.0497026443481445,4.113886833190918,-17.58846092224121,3.585129737854004,4.258387088775635,-0.4074229896068573,-0.07110250741243362,-11.746628761291504,7.928744316101074,2.901413917541504,blues
blues.00043.wav,0.515349268913269,0.04640106885634184,2062.653270939932,4821.755478719548,-190.91079711914062,184.1966094970703,-60.97440719604492,69.15473937988281,-2.6961498260498047,10.177535057067871,34.21830749511719,-11.459135055541992,27.285818099975586,-0.6152191758155823,-3.8563668727874756,8.307242393493652,-19.357723236083984,2.19875431060791,-1.5403368473052979,-2.809171199798584,1.5717263221740723,-13.20058536529541,0.9032939672470093,-2.635941505432129,blues
blues.00044.wav,0.4481537640094757,0.04907962949535963,2188.4464195091537,5061.518452726218,-188.49400329589844,171.88612365722656,-67.04052734375,78.4974594116211,8.888750076293945,8.960347175598145,37.36378479003906,-9.05864429473877,23.55245590209961,2.2834672927856445,-4.757899761199951,4.295408248901367,-17.2914981842041,5.454862117767334,2.445709705352783,-1.1362993717193604,0.9280203580856323,-9.540945053100586,10.033989906311035,5.4754228591918945,blues
blues.00045.wav,0.6007002592086792,0.02552770627900232,1664.3994264563903,4337.141832674739,-228.2423553466797,155.40634155273438,-38.184383392333984,84.68186950683594,28.315582275390625,12.82585620880127,33.23787307739258,-4.852097034454346,19.965559005737305,4.566130638122559,-7.326277732849121,0.5808998346328735,-15.908707618713379,1.1712603569030762,3.3355553150177,-0.9103426933288574,-2.942178964614868,-13.2108154296875,3.53562593460083,0.6601020097732544,blues
blues.00046.wav,0.48076432943344116,0.03138292730085074,1795.9132501156346,4492.97860625725,-245.26290893554688,153.5567169189453,-32.04079055786133,77.89356231689453,18.654693603515625,13.335264205932617,32.183441162109375,-7.546952724456787,18.255342483520508,2.2546727657318115,-7.016936302185059,2.107661724090576,-12.838348388671875,1.8694274425506592,0.5272293090820312,-1.8918431997299194,-2.959524393081665,-10.87571907043457,5.215345859527588,0.7598913908004761,blues
blues.00047.wav,0.42520686984062195,0.03991935240235885,1895.2724633615521,4637.740685270446,-218.26373291015625,165.97068786621094,-44.452720642089844,82.41751098632812,18.018266677856445,4.304854393005371,31.73542594909668,-7.8707356452941895,15.244560241699219,-3.03033185005188,-12.237894058227539,-0.7635223269462585,-17.881927490234375,1.053475260734558,0.9580729603767395,-6.710805892944336,-4.512876033782959,-9.299198150634766,7.91422700881958,1.3328865766525269,blues
blues.00048.wav,0.4308442771434784,0.051710230568445474,2054.5254843468338,4519.283087568881,-186.6482696533203,187.091552734375,-68.98539733886719,67.45867156982422,8.400946617126465,4.03936243057251,28.95984649658203,-13.89875316619873,18.94465446472168,0.29819798469543457,-2.467715263366699,11.013335227966309,-15.005295753479004,3.106153964996338,0.6418924331665039,-3.9454801082611084,2.8438880443573,-9.768646240234375,1.5365666151046753,-1.1074765920639038,blues
blues.00049.wav,0.4507909417152405,0.0208997969837587,1206.7913755274367,2713.4333988906615,-313.9262390136719,164.4362030029297,-12.839892387390137,73.81240844726562,25.232891082763672,12.10312271118164,37.588111877441406,-0.2991664707660675,6.631553649902344,0.8380624651908875,-4.332228183746338,0.5546697378158569,-16.742414474487305,-5.219080448150635,-0.5062912702560425,-8.539085388183594,-8.789946556091309,-8.777603149414062,3.130276679992676,-3.069993495941162,blues
blues.00050.wav,0.5174511671066284,0.044658663838940446,1882.1408953913049,4054.628872262906,-160.30616760253906,183.3347930908203,-64.13249969482422,56.33542251586914,13.888096809387207,10.799385070800781,29.340185165405273,-10.36326789855957,15.948448181152344,-0.5258445143699646,-2.277052879333496,9.691466331481934,-8.56112003326416,7.720929145812988,-0.7387083768844604,-6.668186187744141,2.1460471153259277,-5.676961898803711,1.7665588855743408,-4.741828918457031,blues
blues.00051.wav,0.35750195384025574,0.05498583115815932,1921.5986531732156,3876.4595191052786,-138.93228149414062,198.00286865234375,-75.44373321533203,57.305564880371094,19.460668563842773,1.926861047744751,12.469407081604004,-17.332399368286133,15.12408447265625,-2.284621477127075,2.1099860668182373,14.980724334716797,-4.440000534057617,9.6799955368042,-6.137930870056152,-8.71194076538086,3.08392071723938,-6.307661533355713,6.506722450256348,0.5728977918624878,blues
blues.00052.wav,0.4885253310203552,0.03451653736465584,1353.4044576665385,2861.1931395917923,-275.5321350097656,160.04196166992188,-21.773162841796875,36.98496627807617,41.66265106201172,10.351678848266602,15.308588027954102,10.356175422668457,10.097868919372559,1.0493143796920776,1.535693645477295,9.774239540100098,2.1608657836914062,2.230623245239258,-1.5653513669967651,-9.159168243408203,-5.961175441741943,-2.7443716526031494,0.5474888682365417,-0.3933172821998596,blues
blues.00053.wav,0.4731356203556061,0.06839789370649652,2113.900260929267,4147.298252610209,-156.93714904785156,187.61770629882812,-80.0374526977539,50.39967346191406,18.286056518554688,-0.397050678730011,17.245773315429688,-12.83006477355957,13.552576065063477,-0.7835144400596619,-2.868227243423462,10.584012031555176,-4.956767559051514,8.632678031921387,-0.03381456062197685,-6.977106094360352,2.0265369415283203,-2.8081114292144775,5.677351474761963,0.08020059764385223,blues
blues.00054.wav,0.48694461584091187,0.05353344934261407,1972.9656118512228,3975.299086426914,-140.04934692382812,190.4951629638672,-75.43795776367188,56.10038375854492,20.5859375,10.074841499328613,22.066137313842773,-16.928924560546875,13.975281715393066,0.4592962861061096,-0.013097776100039482,12.909147262573242,-4.5591278076171875,9.954930305480957,-1.633200764656067,-6.2840752601623535,3.9713568687438965,-5.764137268066406,2.1288042068481445,-3.3440208435058594,blues
blues.00055.wav,0.490924596786499,0.05831354529195669,1993.480726493369,3953.4494634570765,-169.7579803466797,174.19776916503906,-65.3927001953125,47.322601318359375,21.72857666015625,4.291758060455322,17.32292366027832,-7.970152378082275,14.835676193237305,-1.1284312009811401,-1.9532960653305054,12.348028182983398,-3.228074073791504,7.821620464324951,-0.30782365798950195,-7.936999797821045,0.6283547878265381,-3.015890121459961,4.362947940826416,-0.820743203163147,blues
blues.00056.wav,0.454265832901001,0.03936007588940449,1713.5075893791693,3722.496284077726,-206.08995056152344,166.99050903320312,-41.154930114746094,53.17830276489258,21.219806671142578,8.641437530517578,22.306848526000977,-4.613590240478516,14.222118377685547,-0.3056594431400299,-0.7805354595184326,11.433111190795898,-5.655755519866943,3.7318992614746094,-2.1218819618225098,-8.335121154785156,-0.9222530126571655,-5.873984336853027,1.87586510181427,-1.1523510217666626,blues
blues.00057.wav,0.4933805465698242,0.04665068517981438,1810.4046398829023,3695.8504024071926,-166.16456604003906,183.85348510742188,-60.151611328125,44.391822814941406,22.45137596130371,9.503560066223145,21.851247787475586,-11.98812484741211,13.130577087402344,6.023805618286133,-3.08644437789917,8.357526779174805,-3.553330183029175,4.188032627105713,-2.031282424926758,-6.819888591766357,2.3355345726013184,-3.3822648525238037,0.3689703047275543,-2.9943535327911377,blues
blues.00058.wav,0.4505176246166229,0.054260773153518946,1987.6382530501983,4113.716114867314,-168.09690856933594,179.0396728515625,-61.49311065673828,54.503807067871094,19.390188217163086,3.250023365020752,17.45445442199707,-12.882522583007812,10.18725872039795,-8.002605438232422,-9.057243347167969,9.207545280456543,-3.7655093669891357,7.247297763824463,-1.4155919551849365,-4.551473140716553,2.197354316711426,-8.933465003967285,2.087799310684204,0.8156189918518066,blues
blues.00059.wav,0.49790534377098083,0.07338984254157,2194.065965654301,4312.685909404002,-156.89117431640625,163.917724609375,-63.84568786621094,61.09042739868164,23.193429946899414,3.6720824241638184,17.743236541748047,-10.066020965576172,14.015909194946289,-2.950916051864624,-0.41366079449653625,13.484621047973633,-5.050275802612305,7.120507717132568,-2.2383534908294678,-7.86928129196167,1.0305742025375366,-4.383234024047852,4.187802791595459,-1.8755121231079102,blues
blues.00060.wav,0.427640825510025,0.0501721257492266,1893.9050981889493,3865.0850583671695,-147.93467712402344,190.71202087402344,-71.873779296875,54.13862991333008,18.00202178955078,9.670600891113281,25.28445816040039,-12.418943405151367,15.753308296203613,-0.6628658771514893,-3.2659218311309814,11.749601364135742,-4.583254814147949,8.425323486328125,-2.1923911571502686,-8.130062103271484,2.0930075645446777,-4.1330132484436035,3.19742751121521,-2.6595394611358643,blues
